# Age,Chinese Name,Code,Country Of Origin,Dam,English Name,Foaling Date,Former Name,Import Type,Sire,_id,awt,class,code,date,dhw,dist,draw,finishTime,going,horseName,horseNo,jockey,lbw,money,odds,plc,raceCource,raceName,raceNo,road,runPos,trainer
7,鑽飾飛龍 ,V002,AUS,Umatilly,DIAMOND DRAGON,14/11/2011,Diamond Dragon,PP,Not A Single Doubt,5cc1847ecce52f167ae9cfb1,132,Class 3,V002,2016/10/23,1117,1200M,9,1:10.48,GOOD,DIAMOND DRAGON,2,B Prebble,10-1/2,1235000,140,11,ST,A. LANGE & SOHNE EXCELLENT HANDICAP,6,TURF - A Course,13 13 11,K W Lui
8,奇真 ,T093,FR,King Luna,KIRAM,12/04/2011,Kiram,PP,Elusive City,5cc1847ecce52f167ae9cfc1,114,Class 3,T093,2016/10/23,1132,1600M,13,1:35.10,GOOD,KIRAM,14,H W Lai,4-3/4,1235000,32,6,ST,CARL F. BUCHERER EXCELLENT HANDICAP,8,TURF - A Course,13 13 13 6,D E Ferraris
6,雷公鑿 ,V279,AUS,Queen Of Troy,THUNDER STOMP,06/11/2012,Flying Achilles,PP,Fastnet Rock,5cc1847ecce52f167ae9cfc6,116,Class 3,V279,2016/10/23,1165,1600M,11,1:35.69,GOOD,THUNDER STOMP,7,H N Wong,8-1/4,1235000,290,11,ST,CARL F. BUCHERER EXCELLENT HANDICAP,8,TURF - A Course,5 5 8 11,Y S Tsui
7,壯思飛 ,V110,IRE,Bargouzine,JOYFUL TRINITY,04/03/2012,Baghadur,PP,Zanzibari,5cc1847ecce52f167ae9cfcc,122,Group Two,V110,2016/10/23,1161,1600M,2,1:35.68,GOOD,JOYFUL TRINITY,10,J Moreira,2,4000000,1.9,4,ST,THE ORIENTAL WATCH 55TH ANNIVERSARY SHA TIN TROPHY (HANDICAP),9,TURF - A Course,5 5 6 4,J Moore
8,觀自在 ,S015,NZ,Asiana,ISHVARA,05/10/2010,----,PPG,Coats Choice,5cc1847ecce52f167ae9cfd9,107,Class 2,S015,2016/10/23,1067,1800M,3,1:47.53,GOOD,ISHVARA,14,H N Wong,3-1/4,1750000,31,3,ST,BULGARI EXCELLENT HANDICAP,10,TURF - A Course,5 7 8 7 3,T P Yung
8,連利之星 ,S093,NZ,Dantessa,STAR MAJESTIC,09/10/2010,----,PPG,Sakhee's Secret,5cc1847ecce52f167ae9cfdc,123,Class 2,S093,2016/10/23,1103,1800M,12,1:47.62,GOOD,STAR MAJESTIC,6,D Whyte,3-3/4,1750000,5.7,6,ST,BULGARI EXCELLENT HANDICAP,10,TURF - A Course,6 6 7 8 6,P O'Sullivan
7,閃電王 ,V013,NZ,Creil,MCQUEEN,09/11/2011,Mcqueen,PP,Alamosa,5cc1847ecce52f167ae9cfde,106,Class 2,V013,2016/10/23,1078,1800M,8,1:48.10,GOOD,MCQUEEN,11,H T Mo,6-3/4,1750000,36,11,ST,BULGARI EXCELLENT HANDICAP,10,TURF - A Course,10 11 12 14 11,D Cruz
6,旅遊拿督 ,V235,IRE,Sharapova,TRAVEL DATUK,21/03/2013,Rockaway Valley,PP,Holy Roman Emperor,5cc1847ecce52f167ae9cfe1,117,Class 2,V235,2016/10/23,1087,1800M,9,1:48.19,GOOD,TRAVEL DATUK,12,S Clipperton,7-1/2,1750000,165,13,ST,BULGARI EXCELLENT HANDICAP,10,TURF - A Course,2 3 3 4 13,R Gibson
7,小米周 ,T355,AUS,Bani Yas,LUCKY GIRL,25/09/2011,More Soccer,PP,Onemorenomore,5cc1847ecce52f167ae9cfe4,126,Class 2,T355,2016/10/23,1212,1800M,13,1:47.88,GOOD,LUCKY GIRL,5,S de Sousa,5-1/2,1750000,5.1,7,ST,BULGARI EXCELLENT HANDICAP,10,TURF - A Course,7 1 1 1 7,C H Yip
7,金飯碗 ,T289,GB,Lalectra,SHOWING CHARACTER,15/04/2012,Showing Character,PP,Showcasing,5cc1847ecce52f167ae9cfe9,133,Class 5,T289,2016/10/19,1087,1000M,10,0:58.32,YIELDING,SHOWING CHARACTER,2,B Prebble,3,630000,9.6,5,HV,TAI LAM CHUNG HANDICAP,1,TURF - C Course,10 8 5,D E Ferraris
6,勁有波幅 ,V081,AUS,Strikeline,HIGH VOLATILITY,03/11/2012,The Barrister,PP,Star Witness,5cc1847ecce52f167ae9cffc,127,Class 4,V081,2016/10/19,1158,1200M,12,1:10.67,GOOD TO YIELDING,HIGH VOLATILITY,4,Z Purton,-,840000,7.9,1,HV,KAM SHAN HANDICAP,3,TURF - C Course,2 2 1,K W Lui
6,銀城福星 ,V088,AUS,Dancescape,RICHCITY FORTUNE,27/09/2012,Lope Too,PPG,Lope de Vega,5cc1847ecce52f167ae9d002,121,Class 4,V088,2016/10/19,1145,1200M,3,1:11.13,GOOD TO YIELDING,RICHCITY FORTUNE,7,S Clipperton,3,840000,8.1,6,HV,KAM SHAN HANDICAP,3,TURF - C Course,7 6 6,J Moore
9,中華壹號 ,T207,IRE,Lucky Norwegian,LOVE CHUNGHWA,26/04/2010,Charter,PP,Elusive City,5cc1847ecce52f167ae9d00a,125,Class 4,T207,2016/10/19,1142,1200M,9,1:10.99,GOOD TO YIELDING,LOVE CHUNGHWA,6,B Prebble,N,840000,7.1,2,HV,KAM SHAN HANDICAP,4,TURF - C Course,9 7 2,T P Yung
6,勁皇子 ,V143,AUS,Kiss 'N Chase,NASHASHUK,23/09/2012,----,PPG,Northern Meteor,5cc1847ecce52f167ae9d00e,125,Class 4,V143,2016/10/19,1093,1200M,2,1:11.36,GOOD TO YIELDING,NASHASHUK,7,J Moreira,2-1/2,840000,3.9,9,HV,KAM SHAN HANDICAP,4,TURF - C Course,5 6 9,J Size
6,達羅素 ,V246,IRE,Nisriyna,DINOZZO,07/04/2013,Dinozzo,PP,Lilbourne Lad,5cc1847ecce52f167ae9d016,124,Class 3,V246,2016/10/19,1031,1650M,5,1:40.31,GOOD TO YIELDING,DINOZZO,3,Z Purton,1-1/4,1235000,25,3,HV,THE FAKEI CUP (HANDICAP),5,TURF - C Course,6 6 8 3,J Size
7,越跑越好 ,T140,NZ,Sweet Vibes,NEVER BETTER,01/09/2011,----,PPG,Red Giant,5cc1847ecce52f167ae9d017,128,Class 4,T140,2016/10/19,1176,1200M,11,1:11.05,GOOD TO YIELDING,NEVER BETTER,2,D Whyte,1/2,840000,12,4,HV,KAM SHAN HANDICAP,4,TURF - C Course,10 10 4,P O'Sullivan
6,幸運神駒 ,V179,IRE,Open Book,HOLY UNICORN,23/04/2013,----,PPG,Holy Roman Emperor,5cc1847ecce52f167ae9d025,122,Class 4,V179,2016/10/19,1030,1650M,2,1:41.88,GOOD TO YIELDING,HOLY UNICORN,7,S Clipperton,7-1/4,840000,68,9,HV,HIGH ISLAND HANDICAP,6,TURF - C Course,7 8 8 9,A S Cruz
6,四千金 ,V362,AUS,Whinewomen'N'song,NAVAS,26/08/2012,Crowley,PP,Written Tycoon,5cc1847ecce52f167ae9d035,119,Class 3,V362,2016/10/19,1066,1200M,2,1:10.49,GOOD,NAVAS,7,C Schofield,-,1235000,15,1,HV,TAI TAM HANDICAP,8,TURF - C Course,4 4 1,R Gibson
7,恆駿寶駒 ,T262,NZ,Bislieri,HANG'S DECISION,15/09/2011,----,PPG,Postponed,5cc1847ecce52f167ae9d03a,127,Class 3,T262,2016/10/19,1103,1200M,8,1:10.77,GOOD,HANG'S DECISION,1,Z Purton,1-3/4,1235000,3.2,4,HV,TAI TAM HANDICAP,8,TURF - C Course,8 7 4,W Y So
5,志友運 ,V347,NZ,Spamalot,CHEER WIN,24/09/2013,----,PPG,Showcasing,5cc1847ecce52f167ae9d042,123,Class 4 (Restricted),V347,2016/10/16,1131,1000M,3,0:57.15,GOOD TO FIRM,CHEER WIN,4,J Moreira,-,840000,3.2,1,ST,CUCKOO HANDICAP,1,TURF - C Course,5 3 1,P F Yiu
5,首映 ,A051,NZ,More Than Sum,PREMIERE,05/11/2013,----,PPG,Dylan Thomas,5cc1847ecce52f167ae9d044,122,Class 4 (Restricted),A051,2016/10/16,1094,1000M,2,0:57.22,GOOD TO FIRM,PREMIERE,7,K Teetan,1/2,840000,4.4,2,ST,CUCKOO HANDICAP,1,TURF - C Course,1 1 2,J Size
5,天皇巨星 ,V367,AUS,Pearl Of The Sea,STARLOT,19/08/2013,Pearl's Bro,PPG,Star Witness,5cc1847ecce52f167ae9d047,122,Class 4 (Restricted),V367,2016/10/16,1164,1000M,12,0:57.77,GOOD TO FIRM,STARLOT,9,C Schofield,4,840000,7,7,ST,CUCKOO HANDICAP,1,TURF - C Course,6 5 7,R Gibson
5,正本雄心 ,V303,AUS,Pyramisa's Lass,AMBITIOUS HEART,13/09/2013,----,PPG,Captain Sonador,5cc1847ecce52f167ae9d049,118,Class 4 (Restricted),V303,2016/10/16,1113,1000M,8,0:57.54,GOOD TO FIRM,AMBITIOUS HEART,10,K C Leung,2-1/2,840000,12,5,ST,CUCKOO HANDICAP,1,TURF - C Course,10 10 5,D Cruz
6,歐洲巨星 ,V313,GB,Heliograph,SUPER EURO STAR,07/02/2013,----,ISG,Compton Place,5cc1847ecce52f167ae9d04a,127,Class 4 (Restricted),V313,2016/10/16,1082,1000M,4,0:58.59,GOOD TO FIRM,SUPER EURO STAR,2,O Doleuze,9,840000,112,11,ST,CUCKOO HANDICAP,1,TURF - C Course,8 9 11,C W Chang
5,吉利馬王 ,V305,AUS,Arms Wide Open,CARRY TO WIN,27/09/2013,----,PPG,Smart Missile,5cc1847ecce52f167ae9d04b,111,Class 4 (Restricted),V305,2016/10/16,1145,1000M,11,0:57.87,GOOD TO FIRM,CARRY TO WIN,12,H N Wong,4-1/2,840000,57,8,ST,CUCKOO HANDICAP,1,TURF - C Course,9 8 8,P F Yiu
5,赤水神駒 ,V364,AUS,Fantastic Flo Jo,FANTASTIC FABIO,31/10/2013,Fantastic Fellow,PPG,Hidden Dragon,5cc1847ecce52f167ae9d04c,120,Class 4 (Restricted),V364,2016/10/16,1116,1000M,6,0:57.94,GOOD TO FIRM,FANTASTIC FABIO,6,C Y Ho,5,840000,43,9,ST,CUCKOO HANDICAP,1,TURF - C Course,3 4 9,C H Yip
6,塑料喜 ,T326,NZ,Savamour,POLYMER LUCK,25/08/2012,----,ISG,Pins,5cc1847ecce52f167ae9d050,133,Class 5,T326,2016/10/16,1056,1600M,1,1:35.35,GOOD TO FIRM,POLYMER LUCK,1,Z Purton,N,630000,2.3,2,ST,HWAMEI HANDICAP,2,TURF - C Course,7 6 5 2,K W Lui
8,天賦致寶 ,S417,AUS,Eugenie Gold,CASH COURIER,30/09/2010,Cash Courier,PP,Strada,5cc1847ecce52f167ae9d052,129,Class 5,S417,2016/10/16,1198,1600M,2,1:35.59,GOOD TO FIRM,CASH COURIER,5,K C Leung,1-3/4,630000,32,4,ST,HWAMEI HANDICAP,2,TURF - C Course,4 4 3 4,K L Man
6,金剛秀 ,T436,NZ,Olga Palosky,SHOW MISSION,10/11/2012,----,PPG,Showcasing,5cc1847ecce52f167ae9d054,129,Class 5,T436,2016/10/16,1067,1600M,10,1:36.02,GOOD TO FIRM,SHOW MISSION,7,B Prebble,4-1/2,630000,19,6,ST,HWAMEI HANDICAP,2,TURF - C Course,3 5 4 6,Y S Tsui
6,蒜頭爺爺 ,V039,NZ,Eden,GARLIC YEAH,11/11/2012,----,PPG,Savabeel,5cc1847ecce52f167ae9d056,130,Class 5,V039,2016/10/16,993,1600M,3,1:36.04,GOOD TO FIRM,GARLIC YEAH,6,D Whyte,4-3/4,630000,36,7,ST,HWAMEI HANDICAP,2,TURF - C Course,9 11 12 7,C H Yip
8,有衝勁 ,T220,GB,Chinese White,BEST EFFORT,25/03/2011,Chinese Jade,PP,Cape Cross,5cc1847ecce52f167ae9d064,118,Class 4,T220,2016/10/16,993,1400M,12,1:22.79,GOOD TO FIRM,BEST EFFORT,12,M L Yeung,3-1/2,840000,96,7,ST,LARK HANDICAP,3,TURF - C Course,13 12 13 7,A Lee
5,一定賺 ,V398,NZ,Skimmio,DARING FIT,10/11/2013,----,PPG,Iffraaj,5cc1847ecce52f167ae9d066,126,Class 4,V398,2016/10/16,1221,1400M,8,1:23.48,GOOD TO FIRM,DARING FIT,7,M Chadwick,7-3/4,840000,77,10,ST,LARK HANDICAP,3,TURF - C Course,11 13 12 10,A S Cruz
8,真好漢 ,T213,AUS,Santoya,SUPER MAN,24/08/2010,Santoya Cat,PP,Tale Of The Cat,5cc1847ecce52f167ae9d068,129,Class 4,T213,2016/10/16,1180,1200M,1,1:08.71,GOOD,SUPER MAN,1,B Prebble,-,840000,4.4,1,ST,MAGPIE HANDICAP,4,ALL WEATHER TRACK,2 1 1,W Y So
9,大笑大少 ,P297,AUS,Zazie,LAUGH OUT LOUD,24/10/2009,Queneau,PP,Casino Prince,5cc1847ecce52f167ae9d06a,133,Class 4,P297,2016/10/16,1128,1400M,4,1:23.89,GOOD TO FIRM,LAUGH OUT LOUD,3,B Prebble,10-1/4,840000,11,14,ST,LARK HANDICAP,3,TURF - C Course,9 10 9 14,K L Man
9,頌友 ,N360,NZ,Mrs Zoff,HEARTS KEEPER,10/09/2009,----,PPG,Keeper,5cc1847ecce52f167ae9d06e,119,Class 4,N360,2016/10/16,1236,1200M,5,1:09.78,GOOD,HEARTS KEEPER,11,S Clipperton,6-3/4,840000,20,5,ST,MAGPIE HANDICAP,4,ALL WEATHER TRACK,8 5 5,D E Ferraris
7,威風霸皇 ,V055,NZ,Shana Singa,WAYFOONG VINNIE,04/09/2011,Vinhmeister,PP,Elusive City,5cc1847ecce52f167ae9d06f,128,Class 4,V055,2016/10/16,1111,1200M,4,1:09.82,GOOD,WAYFOONG VINNIE,2,K Teetan,7,840000,10,6,ST,MAGPIE HANDICAP,4,ALL WEATHER TRACK,7 6 6,J Size
7,威震天 ,V119,USA,Fine Jade,MEGATRON,29/04/2012,Tailteann Games,PP,Hard Spun,5cc1847ecce52f167ae9d074,127,Class 4,V119,2016/10/16,1108,1200M,7,1:10.06,GOOD,MEGATRON,3,Z Purton,8-1/2,840000,19,10,ST,MAGPIE HANDICAP,4,ALL WEATHER TRACK,10 10 10,P F Yiu
7,漸信名駒 ,T253,USA,Aucilla,JIMSON THE FAMOUS,26/03/2012,----,PPG,Yes It's True,5cc1847ecce52f167ae9d078,131,Class 5,T253,2016/10/16,1058,1400M,2,1:23.10,GOOD TO FIRM,JIMSON THE FAMOUS,3,Z Purton,1-1/4,630000,8.6,2,ST,PARROT HANDICAP,5,TURF - C Course,4 5 5 2,C H Yip
6,首飾大帝 ,V333,NZ,Lucida,UNICRON JEWELLERY,14/09/2012,----,ISG,Savabeel,5cc1847ecce52f167ae9d087,123,Class 4,V333,2016/10/16,1117,1600M,3,1:35.37,GOOD TO FIRM,UNICRON JEWELLERY,3,M L Yeung,1-1/4,840000,5.6,4,ST,SHRIKE HANDICAP,6,TURF - C Course,4 5 6 4,J Size
7,綠色勁駒 ,V184,USA,Photograph,GREEN DISPATCH,19/02/2012,War Dispatch,PP,War Front,5cc1847ecce52f167ae9d092,130,Class 3,V184,2016/10/16,1163,1800M,6,1:47.40,GOOD TO FIRM,GREEN DISPATCH,2,N Rawiller,-,1235000,12,1,ST,THE CHINESE GENERAL CHAMBER OF COMMERCE CUP (HANDICAP),7,TURF - C Course,2 6 3 3 1,C S Shum
7,將才 ,V125,IRE,Cromac,GENERAL SHERMAN,16/04/2012,General Sherman,PP,Teofilo,5cc1847ecce52f167ae9d095,129,Class 3,V125,2016/10/16,1045,1800M,8,1:47.70,GOOD TO FIRM,GENERAL SHERMAN,3,M Chadwick,1-3/4,1235000,8.8,4,ST,THE CHINESE GENERAL CHAMBER OF COMMERCE CUP (HANDICAP),7,TURF - C Course,8 10 11 11 4,A S Cruz
6,華麗再現 ,V326,AUS,Ocean Pearl,GORGEOUS AGAIN,17/08/2012,----,ISG,Fastnet Rock,5cc1847ecce52f167ae9d097,121,Class 4,V326,2016/10/16,1048,1600M,5,1:36.22,GOOD TO FIRM,GORGEOUS AGAIN,4,S Clipperton,6-1/2,840000,78,13,ST,SHRIKE HANDICAP,6,TURF - C Course,12 10 10 13,C S Shum
7,君臨大地 ,V192,FR,Wings Of Glory,AMAZING AGILITY,20/04/2012,Ajalo,PP,King's Best,5cc1847ecce52f167ae9d098,133,Class 3,V192,2016/10/16,1005,1800M,3,1:47.71,GOOD TO FIRM,AMAZING AGILITY,1,B Prebble,2,1235000,4.2,5,ST,THE CHINESE GENERAL CHAMBER OF COMMERCE CUP (HANDICAP),7,TURF - C Course,11 11 12 13 5,D E Ferraris
8,金剛仔 ,S146,GB,Takarna,RAZOR QUEST,14/02/2011,Razor Quest,PP,Virtual,5cc1847ecce52f167ae9d099,121,Class 3,S146,2016/10/16,1066,1800M,10,1:47.74,GOOD TO FIRM,RAZOR QUEST,7,C Y Ho,2-1/4,1235000,59,6,ST,THE CHINESE GENERAL CHAMBER OF COMMERCE CUP (HANDICAP),7,TURF - C Course,6 5 5 7 6,C W Chang
7,可愛寶 ,T029,AUS,Minnie Deal,HO HO FEEL,13/09/2011,----,PPG,Henrythenavigator,5cc1847ecce52f167ae9d09a,121,Class 3,T029,2016/10/16,1158,1800M,5,1:47.78,GOOD TO FIRM,HO HO FEEL,6,K C Leung,2-1/4,1235000,32,7,ST,THE CHINESE GENERAL CHAMBER OF COMMERCE CUP (HANDICAP),7,TURF - C Course,14 12 10 9 7,C H Yip
7,添好運 ,T306,AUS,Lucky Beauty,TEAM FORTUNE,20/09/2011,Clay,PPG,I Am Invincible,5cc1847ecce52f167ae9d0a2,123,Class 3,T306,2016/10/16,1158,1200M,9,1:08.57,GOOD,TEAM FORTUNE,8,D Whyte,-,1235000,4.6,1,ST,SUNBIRD HANDICAP,8,ALL WEATHER TRACK,6 7 1,W Y So
7,香江穩勝 ,T254,AUS,Miss Love,HARBOUR ALERT,21/08/2011,Harbour Alert,PP,Alert,5cc1847ecce52f167ae9d0a4,121,Class 3,T254,2016/10/16,1295,1200M,1,1:08.79,GOOD,HARBOUR ALERT,9,C Schofield,1-1/4,1235000,5.7,2,ST,SUNBIRD HANDICAP,8,ALL WEATHER TRACK,1 1 2,P O'Sullivan
6,按得澄 ,V266,NZ,Teardrop Island,SUN TOUCH,19/08/2012,Invention World,PP,Rip Van Winkle,5cc1847ecce52f167ae9d0a5,116,Class 3,V266,2016/10/16,1198,1200M,2,1:09.00,GOOD,SUN TOUCH,11,S Clipperton,2-3/4,1235000,5.5,4,ST,SUNBIRD HANDICAP,8,ALL WEATHER TRACK,5 3 4,C S Shum
6,翡翠福星 ,V020,NZ,Shades Of Silk,JADE FORTUNE,15/08/2012,Showboy,PP,Showcasing,5cc1847ecce52f167ae9d0a7,125,Class 3,V020,2016/10/16,1124,1200M,4,1:09.20,GOOD,JADE FORTUNE,5,H W Lai,4,1235000,29,6,ST,SUNBIRD HANDICAP,8,ALL WEATHER TRACK,8 9 6,K L Man
6,阿凡達 ,V123,IRE,Arabian Art,LOOK ERAS,16/04/2013,----,PPG,Dream Ahead,5cc1847ecce52f167ae9d0b1,111,Class 3,V123,2016/10/16,1041,1400M,12,1:22.66,GOOD TO FIRM,LOOK ERAS,13,H N Wong,4-1/2,1235000,104,7,ST,SWALLOW HANDICAP,9,TURF - C Course,14 14 13 7,Y S Tsui
6,安喜 ,V338,AUS,Ballet Society,ENDEARING,31/08/2012,World Order,PP,Lonhro,5cc1847ecce52f167ae9d0b4,121,Class 3,V338,2016/10/16,1119,1400M,8,1:22.71,GOOD TO FIRM,ENDEARING,11,K Teetan,4-3/4,1235000,199,10,ST,SWALLOW HANDICAP,9,TURF - C Course,8 3 1 10,T P Yung
6,人民武士 ,T305,AUS,Allegra,PEOPLE'S KNIGHT,22/10/2012,----,PPG,Exceed And Excel,5cc1847ecce52f167ae9d0b8,130,Class 3,T305,2016/10/16,1142,1400M,7,1:22.29,GOOD TO FIRM,PEOPLE'S KNIGHT,4,S Clipperton,2,1235000,10,5,ST,SWALLOW HANDICAP,9,TURF - C Course,12 10 10 5,J Moore
6,巴基之星 ,V325,GER,Nina Celebre,PAKISTAN STAR,02/03/2013,----,ISG,Shamardal,5cc1847ecce52f167ae9d0c8,125,Class 2,V325,2016/10/16,1148,1400M,10,1:21.49,GOOD TO FIRM,PAKISTAN STAR,9,M Chadwick,2-1/2,1750000,1.4,2,ST,WOODPECKER HANDICAP,11,TURF - C Course,14 14 14 2,A S Cruz
6,大聚會 ,V293,GB,Langs Lash,JOLLY CONVERGENCE,29/04/2013,Waipu Cove,PP,Equiano,5cc1847ecce52f167ae9d0d1,118,Class 2,V293,2016/10/16,1074,1400M,3,1:21.93,GOOD TO FIRM,JOLLY CONVERGENCE,13,M L Yeung,5-1/4,1750000,276,8,ST,WOODPECKER HANDICAP,11,TURF - C Course,6 4 4 8,T P Yung
7,豐彩皇 ,V118,IRE,Kushnarenkovo,GORGEOUS KING,08/05/2012,Cape Clear Island,PP,Fastnet Rock,5cc1847ecce52f167ae9d0d5,118,Class 2,V118,2016/10/16,1154,1400M,13,1:23.02,GOOD TO FIRM,GORGEOUS KING,14,K Teetan,12,1750000,183,12,ST,WOODPECKER HANDICAP,11,TURF - C Course,7 8 9 12,A T Millard
6,旅遊拿督 ,V235,IRE,Sharapova,TRAVEL DATUK,21/03/2013,Rockaway Valley,PP,Holy Roman Emperor,5cc1847ecce52f167ae9d0d7,123,Class 2,V235,2016/10/16,1085,1400M,8,1:23.79,GOOD TO FIRM,TRAVEL DATUK,10,Z Purton,17,1750000,166,13,ST,WOODPECKER HANDICAP,11,TURF - C Course,10 11 12 13,R Gibson
7,駕迅 ,T063,AUS,Rondalla,AMBITIOUS SPEEDY,14/09/2011,Dallas Cowboy,PPG,Bon Hoffa,5cc1847ecce52f167ae9d0e2,132,Class 5,T063,2016/10/12,1155,1650M,8,1:44.13,GOOD,AMBITIOUS SPEEDY,2,H W Lai,17-1/2,630000,13,11,HV,BIRCH HANDICAP,1,TURF - B Course,11 10 10 11,A Lee
7,金飯碗 ,T289,GB,Lalectra,SHOWING CHARACTER,15/04/2012,Showing Character,PP,Showcasing,5cc1847ecce52f167ae9d0ef,133,Class 5,T289,2016/10/12,1096,1200M,8,1:13.54,GOOD,SHOWING CHARACTER,2,B Prebble,14-1/4,630000,6.8,12,HV,CHINESE BANYAN HANDICAP,2,TURF - B Course,7 7 12,D E Ferraris
7,小島怡情 ,T390,NZ,Keep Alight,LITTLE ISLAND,04/10/2011,Midnitemagicman,PP,Tavistock,5cc1847ecce52f167ae9d0f1,124,Class 3,T390,2016/10/12,1021,1650M,7,1:41.11,GOOD,LITTLE ISLAND,5,Z Purton,1-1/4,1235000,5.6,2,HV,LARCH HANDICAP,3,TURF - B Course,3 3 2 2,K L Man
6,全勝姿態 ,V011,AUS,Evening Pleasures,FORMULA GALORE,29/10/2012,Wan Chai Warrior,PPG,Not A Single Doubt,5cc1847ecce52f167ae9d0f9,115,Class 4,V011,2016/10/12,1074,1200M,12,1:10.69,GOOD,FORMULA GALORE,12,J Moreira,-,840000,4.9,1,HV,PALM HANDICAP,4,TURF - B Course,11 10 1,C Fownes
9,確威龍 ,P190,GB,Gee Kel,COUR VALANT,09/02/2010,Cour Valant,PP,Bahamian Bounty,5cc1847ecce52f167ae9d0fb,129,Class 4,P190,2016/10/12,1030,1200M,8,1:10.93,GOOD,COUR VALANT,2,N Callan,1-1/2,840000,12,2,HV,PALM HANDICAP,4,TURF - B Course,7 7 2,D Cruz
7,大龍騰 ,T381,AUS,Sweet Maggie,MASSIVE MILLENNIUM,30/08/2011,Vinnie Eagle,PP,I Am Invincible,5cc1847ecce52f167ae9d100,128,Class 4,T381,2016/10/12,1175,1200M,5,1:11.21,GOOD,MASSIVE MILLENNIUM,4,N Rawiller,3-1/4,840000,4.1,7,HV,PALM HANDICAP,4,TURF - B Course,6 8 7,D E Ferraris
7,自由飛翔 ,T292,IRE,Ramamara,LETSGOFREE,16/02/2012,----,PPG,Fast Company,5cc1847ecce52f167ae9d103,120,Class 4,T292,2016/10/12,1017,1200M,6,1:11.28,GOOD,LETSGOFREE,6,C Y Ho,3-3/4,840000,101,10,HV,PALM HANDICAP,4,TURF - B Course,12 12 10,K W Lui
7,大天龍 ,T339,NZ,Lucida,MASSIVE POWER,29/08/2011,----,ISG,Pins,5cc1847ecce52f167ae9d104,115,Class 4,T339,2016/10/12,1112,1200M,3,1:11.53,GOOD,MASSIVE POWER,11,C Schofield,5-1/4,840000,15,11,HV,PALM HANDICAP,4,TURF - B Course,10 11 11,L Ho
8,勁嘉輝 ,T236,AUS,Myrrh,ENORMOUS HONOUR,22/10/2010,Enormous Honour,PP,Encosta de Lago,5cc1847ecce52f167ae9d105,128,Class 3,T236,2016/10/12,1134,1650M,3,1:41.36,GOOD,ENORMOUS HONOUR,4,B Prebble,2-1/2,1235000,11,3,HV,THE JCI HONG KONG SENATE CUP (HANDICAP),5,TURF - B Course,4 4 5 3,Y S Tsui
7,爪皇烈焰 ,T353,AUS,Princess Laya,NITRO EXPRESS,12/08/2011,Alderaanian,PP,Nadeem,5cc1847ecce52f167ae9d107,116,Class 3,T353,2016/10/12,1175,1650M,6,1:40.94,GOOD,NITRO EXPRESS,9,C Schofield,-,1235000,11,1,HV,THE JCI HONG KONG SENATE CUP (HANDICAP),5,TURF - B Course,8 9 10 1,D E Ferraris
7,歡樂一生 ,T134,AUS,Cheer Girl,JOYFUL MOMENTS,15/10/2011,Sequential Leader,PPG,Sequalo,5cc1847ecce52f167ae9d10b,133,Class 3,T134,2016/10/12,1097,1650M,5,1:41.56,GOOD,JOYFUL MOMENTS,1,N Callan,4,1235000,19,6,HV,THE JCI HONG KONG SENATE CUP (HANDICAP),5,TURF - B Course,7 7 9 6,R Gibson
8,金碧輝煌 ,T076,NZ,Victoria Bay,GOLDEN GLORY,08/09/2010,Burgundian,PP,Patapan,5cc1847ecce52f167ae9d10d,121,Class 4,T076,2016/10/12,1062,1200M,9,1:11.55,GOOD,GOLDEN GLORY,7,K Teetan,5-1/2,840000,66,12,HV,PALM HANDICAP,4,TURF - B Course,8 5 12,A Lee
8,非常堅 ,T146,IRE,Luas Line,JOLLY GENE,30/01/2011,Impulsive Moment,PP,Galileo,5cc1847ecce52f167ae9d10e,131,Class 3,T146,2016/10/12,1088,1650M,1,1:42.17,GOOD,JOLLY GENE,2,M Chadwick,7-3/4,1235000,19,9,HV,THE JCI HONG KONG SENATE CUP (HANDICAP),5,TURF - B Course,6 5 7 9,A S Cruz
6,君子精神 ,V274,NZ,Quality Dream,JUNZI,21/10/2012,Rebel Heart,PPG,Red Giant,5cc1847ecce52f167ae9d110,125,Class 4,V274,2016/10/12,1007,1000M,11,0:57.94,GOOD,JUNZI,9,N Callan,-,840000,13,1,HV,POPLAR HANDICAP,6,TURF - B Course,9 7 1,W Y So
8,大收成 ,T073,AUS,Dance Move,MASSIVE MOVE,28/08/2010,Rhythmic Cat,PPG,Tale Of The Cat,5cc1847ecce52f167ae9d112,114,Class 4,T073,2016/10/12,1109,1000M,8,0:58.21,GOOD,MASSIVE MOVE,11,K K Chiong,1-3/4,840000,28,3,HV,POPLAR HANDICAP,6,TURF - B Course,6 4 3,L Ho
6,常拼常勝 ,V037,AUS,Miss Galileo,C P POWER,12/08/2012,----,PPG,Nadeem,5cc1847ecce52f167ae9d113,126,Class 4,V037,2016/10/12,1063,1000M,4,0:58.24,GOOD,C P POWER,7,J Moreira,1-3/4,840000,2.2,4,HV,POPLAR HANDICAP,6,TURF - B Course,5 6 4,A T Millard
