date,raceCource,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,jockey,trainer,awt,dhw,draw,lbw,runPos,finishTime,odds,horseCode,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,騎師_x,1ST_x,1DH_x,2ND_x,2DH_x,3RD_x,3DH_x,4TH_x,4DH_x,5TH_x,5DH_x,STARTS_x,STAKES_x,Win%_x,騎師_y,Jockey2,Trainer,練馬師_x,1ST_y,1DH_y,2ND_y,2DH_y,3RD_y,3DH_y,4TH_y,4DH_y,5TH_y,5DH_y,STARTS_y,STAKES_y,Win%_y,練馬師_y,Trainer2,DamRank,SireRank
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,6,4.0,MY HONEY,K C Ng,A S Cruz,128,1006,9,1-3/4,1 1 1 6,1:41.06,18,A330,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Ng K.C.,吳嘉晉,2,--,5,--,8,--,12,--,10,--,275,4990400.0,0.7,吳嘉晉,K C Ng,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,nan,nan
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,7,8.0,MI BLANCO,K Teetan,A T Millard,127,1088,11,4-3/4,10 11 12 7,1:41.54,14,A186,萬霸駒 ,A186,MI BLANCO,----,Cape Blanco,Mi Centie,PPG,NZ,5.0,2013-11-18 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,7.0,7.0
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,8,6.0,MY BLESSING,K C Leung,C H Yip,130,1065,6,4-3/4,2 3 3 8,1:41.54,13,V164,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,nan,nan
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,9,10.0,MAGIC AGILITY,H N Wong,L Ho,121,1056,2,5-3/4,4 5 6 9,1:41.73,94,A233,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,nan,nan
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,10,12.0,GOLDEN DEER,W M Lai,T P Yung,114,1178,5,7,8 8 10 10,1:41.90,73,P121,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,nan,nan
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,11,1.0,GLORY STAR,T Berry,F C Lor,133,1107,8,9,3 2 2 11,1:42.21,17,T336,歐洲之星 ,T336,GLORY STAR,----,High Chaparral,Ursula Minor,ISG,IRE,7.0,2012-04-04 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,11.0,8.0
2018-07-11 00:00:00,HV,1,GOOD TO FIRM,STREET CAT HANDICAP,TURF - "A" Course,660000,Class 5,1650M,12,9.0,TELECOM TITAN,Z Purton,K W Lui,125,1027,1,9,6 7 7 12,1:42.23,5.7,A018,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,nan,nan
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,1,8.0,FANTASTIC FABIO,U Rispoli,C H Yip,120,1171,10,-,2 1 1,1:10.04,5.7,V364,赤水神駒 ,V364,FANTASTIC FABIO,Fantastic Fellow,Hidden Dragon,Fantastic Flo Jo,PPG,AUS,5.0,2013-10-31 00:00:00,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,1.0,1.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,2,2.0,MR PICASSO,C Schofield,D J Hall,133,1134,7,N,7 6 2,1:10.11,7.4,T330,索先生 ,T330,MR PICASSO,----,Exceed And Excel,County Mayo,ISG,AUS,6.0,2012-09-08 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,2.0,5.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,3,4.0,JOLLY BOUNTIFUL,S Clipperton,J Size,129,975,8,2-1/4,3 3 3,1:10.39,7.5,A266,常豐裕 ,A266,JOLLY BOUNTIFUL,Handle Bars Down,Bullbars,Senorita Rosay,PPG,NZ,5.0,2013-01-11 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,3.0,3.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,4,1.0,DIAMOND MASTER,K Teetan,P F Yiu,133,1153,4,2-3/4,5 5 4,1:10.48,6.9,S397,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,nan,nan
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,5,3.0,I'M THE CONQUIST,B Prebble,D Cruz,131,1082,12,2-3/4,1 2 5,1:10.50,15,B155,餘皇 ,B155,I'M THE CONQUIST,Red Sabor,Bated Breath,Really Ransom,PP,GB,5.0,2014-04-26 00:00:00,Prebble B.,柏寶,20,--,25,--,32,--,23,--,29,--,347,37135000.0,5.8,柏寶,B Prebble,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,5.0,6.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,6,6.0,MONEY MARSHAL,T Berry,M J Freedman,123,1125,3,4,9 8 6,1:10.67,53,B134,財帥 ,B134,MONEY MARSHAL,----,Iffraaj,Speedalot,PPG,NZ,4.0,2014-09-15 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,6.0,4.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,7,9.0,DIAMOND LEGEND,K C Leung,P O'Sullivan,118,1146,1,4,6 7 7,1:10.68,6,V341,鑽石達人 ,V341,DIAMOND LEGEND,Northern Legend,More Than Ready,Aqua d'Amore,PP,AUS,6.0,2012-09-30 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,7.0,3.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,8,12.0,TOP STRIKE,A Sanna,A Lee,118,1073,5,4-1/4,4 4 8,1:10.72,14,A062,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,nan,nan
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,9,11.0,LIGHTNING MISSILE,J Moreira,K L Man,117,1165,6,5-1/2,10 10 9,1:10.90,4.8,A281,雷霆導彈 ,A281,LIGHTNING MISSILE,----,Smart Missile,Venetian Lady,PPG,AUS,5.0,2013-11-09 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,9.0,5.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,10,5.0,POWER MAN,H N Wong,W Y So,122,1116,9,5-3/4,11 11 10,1:10.98,124,B053,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,nan,nan
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,11,7.0,STAR SUPERIOR,D Whyte,C W Chang,123,1056,11,6,8 9 11,1:11.01,43,V255,超然 ,V255,STAR SUPERIOR,Montana Star,Reward For Effort,Sister Livia,PP,AUS,6.0,2012-09-10 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,11.0,8.0
2018-07-11 00:00:00,HV,2,GOOD TO FIRM,BULLDOZER HANDICAP,TURF - "A" Course,880000,Class 4,1200M,12,10.0,HONEST HORSE,M Chadwick,T P Yung,118,1214,2,6-3/4,12 12 12,1:11.14,14,S428,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,1,5.0,FLYING MONKEY,K C Leung,T P Yung,127,1080,7,-,3 4 1,0:57.66,10,T361,勁飛聖 ,T361,FLYING MONKEY,----,Pins,Dandify,PPG,NZ,6.0,2012-07-09 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,1.0,8.0
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,2,2.0,MR RIGHT,N Callan,L Ho,132,1244,1,3/4,1 1 2,0:57.79,3.2,T334,威先生 ,T334,MR RIGHT,----,Statue Of Liberty,Prompt,ISG,AUS,7.0,2011-08-29 00:00:00,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,2.0,2.0
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,3,4.0,TRIUMPHANT JEWEL,A Sanna,D Cruz,131,1135,11,1,12 11 3,0:57.84,13,P310,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,4,1.0,LAMAROSA,Z Purton,P O'Sullivan,133,1233,2,1-1/4,6 5 4,0:57.84,2.5,V093,提款機 ,V093,LAMAROSA,Lamarosa,Postponed,Coimbra,PP,NZ,6.0,2012-09-14 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,4.0,4.0
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,5,6.0,DR RACE,B Prebble,D E Ferraris,126,1048,10,1-3/4,10 8 5,0:57.96,25,T284,喜菜 ,T284,DR RACE,Dr King,Dr Fong,Sommerflora,PP,ITY,7.0,2012-04-05 00:00:00,Prebble B.,柏寶,20,--,25,--,32,--,23,--,29,--,347,37135000.0,5.8,柏寶,B Prebble,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,5.0,5.0
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,6,12.0,NASHASHUK,J Moreira,J Size,115,1089,3,2,9 7 6,0:58.00,10,V143,勁皇子 ,V143,NASHASHUK,----,Northern Meteor,Kiss 'N Chase,PPG,AUS,6.0,2012-09-23 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,6.0,8.0
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,7,3.0,PEACE N PROSPERITY,T Berry,K L Man,131,1026,8,3-1/4,4 6 7,0:58.17,19,T210,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,8,8.0,FORTUNE ANTHEM,S Clipperton,D J Hall,125,1051,12,3-1/2,11 12 8,0:58.21,18,B276,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,9,7.0,CHEERS AND CHEERS,C Y Ho,C Fownes,123,1019,4,3-3/4,5 3 9,0:58.24,57,B131,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Fownes C.,方嘉柏,39,--,41,--,40,1,47,1,49,1,522,47634720.0,7.50,方嘉柏,C Fownes,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,10,10.0,WINFULL PATROL,M F Poon,R Gibson,115,1238,5,5,2 2 10,0:58.47,15,P063,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Gibson R.,高伯新,28,1,24,--,35,--,23,--,29,--,332,30533370.0,8.40,高伯新,R Gibson,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,11,9.0,NAMJONG NAMJONG,H N Wong,Y S Tsui,122,1120,6,5-3/4,7 9 11,0:58.60,88,B323,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,nan,nan
2018-07-11 00:00:00,HV,3,GOOD TO FIRM,KINGS FALCON HANDICAP,TURF - "A" Course,880000,Class 4,1000M,12,11.0,FLYING NOBLE,W M Lai,C H Yip,119,1188,9,7-1/4,8 10 12,0:58.83,113,A267,勁飛寶寶 ,A267,FLYING NOBLE,----,Ekraar,Keeperinthemyst,PPG,NZ,5.0,2013-06-11 00:00:00,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,12.0,12.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,1,8.0,CHARITY WINGS,Z Purton,C S Shum,122,1096,1,-,7 5 5 1,1:40.44,4.6,B003,永益善 ,B003,CHARITY WINGS,Al Barsha,Bel Esprit,Viva Dubai,PPG,AUS,5.0,2013-03-09 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Shum C.S.,沈集成,51,--,41,--,42,--,35,--,33,--,488,63076620.0,10.50,沈集成,C S Shum,1.0,1.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,2,9.0,STARLIT KNIGHT,H N Wong,Y S Tsui,118,1078,7,1,9 10 7 2,1:40.59,12,A137,悅目星光 ,A137,STARLIT KNIGHT,All Gee,Fath,Jeunes Knight,PP,AUS,6.0,2012-08-11 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,2.0,2.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,3,12.0,NEVER BETTER,M Chadwick,P O'Sullivan,115,1185,8,1-3/4,11 9 10 3,1:40.71,35,T140,越跑越好 ,T140,NEVER BETTER,----,Red Giant,Sweet Vibes,PPG,NZ,7.0,2011-01-09 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,3.0,3.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,4,10.0,SPEEDY WALLY,U Rispoli,C Fownes,119,1112,5,2-3/4,6 7 6 4,1:40.87,12,T002,事必獲利 ,T002,SPEEDY WALLY,Speedy Wally,Shinzig,Mota,PP,AUS,8.0,2010-10-09 00:00:00,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Fownes C.,方嘉柏,39,--,41,--,40,1,47,1,49,1,522,47634720.0,7.50,方嘉柏,C Fownes,4.0,4.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,5,4.0,GENTRY,W M Lai,C H Yip,127,1031,2,3,5 6 8 5,1:40.91,13,V042,君子承諾 ,V042,GENTRY,----,Tavistock,Sogno,PPG,NZ,7.0,2011-10-20 00:00:00,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,5.0,5.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,6,3.0,GO GO WIN,K Teetan,P F Yiu,131,1193,9,3-1/4,3 4 4 6,1:40.97,14,S073,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,nan,nan
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,7,11.0,GOOD CHOICE AHEAD,K C Leung,L Ho,118,1138,3,3-3/4,2 2 2 7,1:41.03,20,V329,精選直前 ,V329,GOOD CHOICE AHEAD,----,Fastnet Rock,Amenixa,ISG,IRE,6.0,2013-12-05 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,7.0,5.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,8,1.0,FLYING QUEST,M F Poon,D J Hall,128,1055,10,4,10 11 11 8,1:41.08,8.5,A071,勤德兼備 ,A071,FLYING QUEST,Flying Quest,Alamosa,Enchant,PP,NZ,6.0,2012-10-20 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,8.0,9.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,9,6.0,WIN FOR CHARITY,C Y Ho,K W Lui,123,974,6,4-3/4,1 3 3 9,1:41.20,8,V244,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,nan,nan
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,10,7.0,ELUSIVE STATE,A Sanna,D Cruz,124,1068,11,5-1/2,4 1 1 10,1:41.30,29,A036,烽煙四喜 ,A036,ELUSIVE STATE,Elusive State,All American,Jarada,PP,AUS,5.0,2013-08-22 00:00:00,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,6.0,6.0
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,11,2.0,SICHUAN BOSS,J Moreira,A T Millard,133,1247,4,6-1/2,8 8 9 11,1:41.46,2.9,V416,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,nan,nan
2018-07-11 00:00:00,HV,4,GOOD TO FIRM,MAVERICK STAR HANDICAP,TURF - "A" Course,880000,Class 4,1650M,WV,5.0,WAH MAY BABY,N Callan,A S Cruz,126,---,---,---,---,---,---,S247,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,nan,nan
2018-07-11 00:00:00,HV,5,GOOD TO FIRM,SWEET ORANGE HANDICAP,TURF - "A" Course,1310000,Class 3,1800M,1,10.0,NAMJONG PLUS,M F Poon,A Lee,115,1067,6,-,10 10 10 11 1,1:49.35,10,B048,南莊加寶 ,B048,NAMJONG PLUS,Dream Big,Zacinto,Volkara,PPG,NZ,5.0,2013-12-11 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,1.0,5.0
2018-07-11 00:00:00,HV,5,GOOD TO FIRM,SWEET ORANGE HANDICAP,TURF - "A" Course,1310000,Class 3,1800M,2,12.0,TEN FLAMES,M Chadwick,L Ho,118,1123,10,1/2,7 9 8 7 2,1:49.43,37,S447,騰煌 ,S447,TEN FLAMES,----,O'Reilly,Queen To Be,PPG,NZ,8.0,2010-10-20 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,2.0,4.0
2018-07-11 00:00:00,HV,5,GOOD TO FIRM,SWEET ORANGE HANDICAP,TURF - "A" Course,1310000,Class 3,1800M,3,3.0,WILLIE WAY,C Schofield,P O'Sullivan,127,1123,9,1,12 11 11 9 3,1:49.52,19,T281,威利熱流 ,T281,WILLIE WAY,Willie Way,More Than Ready,Dizelle,PPG,AUS,7.0,2011-11-10 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,3.0,3.0
